anio_mes,hectareas_bosques_nativos,avg_temp,avg_humidity,avg_rain,avg_wind_speed,riesgo_incendio,riesgo_incendio_num
2013-10,1763.2375654282416,19.206451612903223,51.41612903225806,0.847,31.041935483870972,alto,3
2013-11,1547.738981825812,20.42,61.11666666666667,8.089633333333333,30.923333333333336,alto,3
2013-12,4810.705718049451,25.17741935483871,59.0516129032258,3.5725161290322576,28.574193548387097,alto,3
2014-1,0.0,24.31935483870968,59.493548387096766,2.160451612903226,27.470967741935482,bajo,1
2014-2,0.0,20.892857142857135,83.66785714285713,12.955857142857141,22.246428571428574,bajo,1
2014-3,0.0,17.7741935483871,77.27741935483873,3.0807419354838714,23.12258064516129,bajo,1
2014-4,0.0,16.84,75.08333333333333,3.2023333333333333,22.316666666666663,bajo,1
2014-5,0.0,13.635483870967741,80.70000000000002,0.6287096774193549,21.75483870967742,bajo,1
2014-6,0.0,10.71,70.82666666666667,0.022233333333333334,25.413333333333334,bajo,1
2014-7,0.0,11.196774193548384,61.445161290322574,0.1254838709677419,25.41290322580645,bajo,1
2014-8,0.0,13.622580645161293,53.89032258064516,0.0,31.809677419354834,bajo,1
2014-9,0.0,15.81333333333333,57.49333333333333,1.0618333333333334,30.663333333333334,bajo,1
2014-10,0.0,20.258064516129032,58.554838709677426,3.524612903225806,29.08709677419355,bajo,1
2014-11,0.0,19.86666666666667,59.31000000000001,3.7777,28.839999999999996,bajo,1
2014-12,0.0,22.05483870967742,61.174193548387095,2.297838709677419,26.922580645161286,bajo,1
2015-1,228.54549142584023,23.29354838709677,73.71935483870968,7.005774193548388,26.00322580645161,medio,2
2015-2,85.21450670894487,20.810714285714283,82.33928571428571,14.580214285714288,22.442857142857143,bajo,1
2015-3,29.138648418647488,20.354838709677423,81.29354838709679,3.0636774193548386,21.519354838709678,bajo,1
2015-4,2.5649316282160384,19.466666666666665,73.78,1.7834666666666668,25.253333333333334,bajo,1
2015-5,3.037875520220095,15.458064516129031,77.14516129032258,0.4878387096774194,23.929032258064517,bajo,1
2015-6,4.57611825462515,11.969999999999999,66.73666666666666,0.0223,20.920000000000005,bajo,1
2015-7,13.896447931360091,10.709677419354838,65.06774193548387,0.36245161290322586,25.787096774193554,bajo,1
